Customer ID,Recency,Frequency,Monetary,Tenure,AvgBasketSize,Target_LTV,Target_churn
15447,153,4,337.71000000000004,251,35.75,155.17,0
15448,300,1,294.17,300,255.0,494.64,0
15451,60,2,233.21,225,39.5,0.0,1
15452,16,3,1260.38,137,269.3333333333333,538.73,0
15454,244,1,128.59,244,62.0,179.1,0
15455,223,1,38.25,223,3.0,0.0,1
15456,29,7,1672.05,357,309.42857142857144,447.22,0
15458,27,1,208.79999999999998,27,144.0,161.64,0
15459,43,2,202.82999999999998,123,60.5,0.0,1
15461,86,2,429.7,257,115.0,0.0,1
15462,71,1,502.45,71,323.0,234.6,0
15465,2,14,4765.28,355,99.07142857142857,7890.37,0
15466,15,3,1236.48,362,232.66666666666666,334.53,0
15468,18,1,962.97,18,1245.0,467.51,0
15469,64,1,335.7,64,134.0,538.55,0
15470,201,1,63.419999999999995,201,232.0,0.0,1
15471,6,2,847.0799999999999,176,208.5,469.48,0
15473,70,1,274.8,70,104.0,1771.2,0
15474,221,1,163.1,221,56.0,0.0,1
15476,6,4,2209.98,68,293.5,0.0,1
15477,275,1,368.4,275,216.0,0.0,1
15478,201,1,583.56,201,319.0,1441.42,0
15479,359,1,147.4,359,38.0,0.0,1
15480,91,4,5373.5,302,387.25,905.5,0
15481,27,1,1993.34,27,1450.0,0.0,1
15482,12,7,3537.6,363,216.0,11054.96,0
15483,11,6,628.39,310,108.16666666666667,233.81,0
15484,166,2,1061.69,360,462.0,3594.31,0
15485,39,4,2246.42,364,218.0,3525.09,0
15486,153,1,102.0,153,40.0,0.0,1
15487,305,1,231.32,305,144.0,0.0,1
15488,82,4,340.6,209,44.5,91.32000000000001,0
15489,26,5,1285.3300000000002,319,131.2,1134.28,0
15490,56,1,217.6,56,85.0,0.0,1
15493,15,4,2313.18,280,175.0,2001.8,0
15494,104,3,2480.82,354,649.6666666666666,1299.23,0
15495,5,1,246.5,5,194.0,0.0,1
15496,257,1,146.14000000000001,257,98.0,0.0,1
15497,8,7,7395.19,347,330.42857142857144,1262.2,0
15498,1,17,11746.460000000001,349,356.05882352941177,14293.12,0
15499,349,1,161.6,349,60.0,0.0,1
15501,30,2,402.5,41,103.0,0.0,1
15502,64,2,2679.14,180,667.5,11314.33,0
15503,352,1,120.06,352,62.0,147.09,0
15504,146,3,371.02,291,38.333333333333336,52.83,0
15506,7,3,1060.77,103,266.3333333333333,979.26,0
15509,6,1,166.51,6,72.0,0.0,1
15512,16,2,210.58,302,83.5,121.0,0
15513,25,16,11678.83,321,298.0,16071.720000000001,0
15514,5,7,2459.09,361,298.0,4139.46,0
15515,13,1,171.81,13,131.0,0.0,1
15518,4,7,2276.4900000000002,345,221.42857142857142,1942.45,0
15519,9,2,344.61,72,58.0,0.0,1
15521,26,8,4106.49,329,335.0,3000.2,0
15523,14,15,16947.98,363,1049.4,412.01000000000005,0
15524,232,1,151.4,232,24.0,440.0,0
15525,8,1,155.85,8,140.0,1139.85,0
15527,20,15,3145.86,350,82.0,2429.78,0
15529,20,1,821.0600000000001,20,816.0,4290.89,0
15530,138,1,311.37,138,390.0,1502.35,0
15532,2,6,2190.9700000000003,175,138.0,1580.93,0
15534,351,1,162.25,351,63.0,0.0,1
15535,30,2,551.42,74,90.0,536.4,0
15536,35,1,259.09,35,242.0,0.0,1
15538,163,6,3358.3999999999996,289,169.33333333333334,0.0,1
15540,1,1,247.38,1,244.0,213.3,0
15542,138,3,918.45,363,156.33333333333334,0.0,1
15543,85,1,114.98,85,83.0,127.86,0
15544,32,11,4261.18,306,330.54545454545456,3901.25,0
15546,232,2,1079.1000000000001,232,99.0,0.0,1
15547,2,12,5199.55,359,277.5,4954.84,0
15548,221,1,158.09,221,64.0,0.0,1
15549,47,5,652.7,323,48.4,1693.26,0
15550,4,8,1643.17,362,106.125,575.63,0
15551,20,6,1274.02,176,99.33333333333333,436.06,0
15552,249,1,162.4,249,106.0,90.12,0
15555,1,20,6488.4,359,205.15,5623.95,0
15558,265,1,214.13,265,86.0,0.0,1
15559,194,1,1109.4,194,526.0,0.0,1
15560,23,2,153.52,23,36.0,0.0,1
15561,9,4,1133.8,289,266.75,800.59,0
15562,50,2,538.83,352,261.0,134.55,0
15563,140,3,1466.56,306,506.0,1400.44,0
15564,89,2,70.74000000000001,302,21.0,0.0,1
15566,18,2,227.87,350,76.5,0.0,1
15569,16,5,2210.64,275,214.0,1375.71,0
15570,0,13,4627.87,247,157.46153846153845,4683.17,0
15571,12,10,3401.2,359,224.2,650.4300000000001,0
15572,6,3,1515.81,230,306.3333333333333,2552.86,0
15573,244,3,599.73,355,139.0,607.45,0
15574,46,2,440.8,90,212.0,1077.9,0
15575,245,1,30.1,245,6.0,0.0,1
15577,349,2,139.1,352,16.0,258.88,0
15579,9,3,953.9,58,201.0,348.6,0
15580,2,8,1381.19,296,119.875,0.0,1
15581,13,25,3842.28,363,110.24,3952.31,0
15583,2,1,107.86,2,63.0,0.0,1
15584,25,2,552.39,296,86.5,725.11,0
15586,218,3,1139.1,326,446.0,0.0,1
15587,18,3,608.4000000000001,117,72.0,913.6800000000001,0
15588,303,1,579.6,303,96.0,0.0,1
15590,8,5,1496.6,232,166.4,0.0,1
15591,208,3,217.9,299,19.333333333333332,0.0,1
15595,113,1,357.6,113,144.0,0.0,1
15596,15,4,1321.1299999999999,125,161.75,1808.91,0
15597,201,1,238.8,201,114.0,324.57,0
15598,53,1,307.34,53,244.0,240.68,0
15599,71,1,488.32,71,380.0,761.74,0
15600,54,4,1199.31,219,164.25,0.0,1
15601,15,16,7415.18,364,338.25,7544.9400000000005,0
15602,8,7,1840.0900000000001,363,165.0,1390.42,0
15603,274,1,40.0,274,32.0,48.480000000000004,0
15605,214,4,543.72,320,50.0,1393.08,0
15606,16,8,2310.83,273,90.375,2920.16,0
15607,169,8,1604.21,326,158.5,104.76,0
15608,41,1,692.3,41,548.0,1093.68,0
15611,9,13,1405.83,309,18.692307692307693,1591.45,0
15613,236,1,433.71999999999997,236,700.0,0.0,1
15614,63,4,3147.36,252,408.0,0.0,1
15615,16,24,10974.23,363,274.25,10399.74,0
15616,64,1,317.11,64,137.0,0.0,1
15617,22,3,828.5500000000001,133,161.66666666666666,0.0,1
15620,35,1,389.18,35,334.0,1553.18,0
15622,53,8,4143.05,271,302.125,3709.56,0
15623,19,7,2136.02,355,137.42857142857142,301.03,0
15625,2,5,1702.1399999999999,168,366.4,1534.26,0
15626,47,1,391.72,47,372.0,675.8,0
15627,83,2,566.9,148,172.0,0.0,1
15628,27,8,2462.84,352,209.375,3189.42,0
15629,76,4,2240.9,158,379.5,0.0,1
15630,270,1,295.05,270,187.0,1186.35,0
15631,268,1,596.67,268,525.0,0.0,1
15633,135,13,4352.46,357,158.30769230769232,0.0,1
15634,9,1,311.1,9,128.0,243.55,0
15635,21,1,100.35,21,5.0,0.0,1
15636,63,2,719.82,195,138.0,724.76,0
15637,39,4,574.23,350,130.75,223.36,0
15638,4,6,2265.2,236,189.0,0.0,1
15639,77,2,639.76,231,263.0,425.32,0
15640,13,14,11108.2,351,400.2142857142857,12849.380000000001,0
15641,22,8,3458.35,359,357.5,1887.2,0
15642,355,1,105.78000000000002,355,270.0,0.0,1
15645,40,2,443.16,51,70.0,612.01,0
15646,20,2,337.17,36,213.5,637.44,0
15647,41,1,169.0,41,124.0,0.0,1
15649,1,2,844.3499999999999,13,86.5,1326.0,0
15650,147,2,553.88,254,105.0,0.0,1
15651,46,2,612.76,222,196.0,646.3,0
15652,13,4,1082.6,111,112.75,337.74,0
15658,67,3,1093.17,362,128.33333333333334,1330.3,0
15659,12,2,226.04,279,25.0,306.45,0
15660,7,6,1002.83,298,122.16666666666667,1810.16,0
15661,5,6,906.15,204,90.5,309.8,0
15662,287,2,283.73,364,72.5,0.0,1
15664,75,3,867.6,275,124.33333333333333,386.43,0
15665,37,3,1773.11,261,376.0,2242.01,0
15666,98,2,632.9399999999999,121,234.5,0.0,1
15670,182,1,152.15,182,41.0,173.05,0
15672,351,1,45.300000000000004,351,10.0,0.0,1
15673,77,5,3533.77,281,369.4,2881.02,0
15674,43,8,4501.63,357,296.625,2446.6,0
15675,30,1,218.35,30,97.0,323.69,0
15677,47,2,648.4,89,178.0,657.23,0
15678,21,2,1541.19,148,441.5,352.7,0
15680,40,7,2695.01,363,255.85714285714286,1812.57,0
15681,5,9,1563.54,190,64.0,1426.16,0
15682,225,2,318.24,313,111.0,0.0,1
15683,99,1,330.79,99,201.0,193.75,0
15684,173,3,173.95,361,25.666666666666668,0.0,1
15685,76,1,55.980000000000004,76,36.0,0.0,1
15686,46,1,90.0,46,72.0,0.0,1
15688,44,1,190.57,44,95.0,0.0,1
15689,243,1,266.93,243,123.0,254.1,0
15691,20,3,434.5,359,46.666666666666664,136.8,0
15693,285,1,37.5,285,30.0,0.0,1
15694,22,10,3499.08,358,79.0,7311.73,0
15695,223,2,721.06,307,136.0,409.98,0
15696,49,5,1170.1100000000001,310,74.2,2736.46,0
15697,315,1,246.75,315,127.0,0.0,1
15698,250,1,46.2,250,60.0,0.0,1
15702,102,2,140.39000000000001,308,51.5,0.0,1
15704,128,2,1524.3400000000001,209,347.5,2293.62,0
15708,16,2,663.8,51,125.0,3714.92,0
15709,215,1,194.6,215,48.0,133.25,0
15710,43,1,898.87,43,641.0,0.0,1
15711,182,2,420.25,310,99.5,0.0,1
15712,5,7,2400.05,364,113.0,1072.3600000000001,0
15713,245,2,482.94,349,150.5,527.85,0
15714,79,3,453.93,181,58.333333333333336,330.88,0
15715,181,5,658.02,245,49.2,0.0,1
15716,79,7,1390.9,358,91.71428571428571,1665.91,0
15717,47,4,456.70000000000005,218,38.5,150.3,0
15718,166,1,293.79,166,95.0,0.0,1
15719,7,18,5177.45,364,146.83333333333334,5045.61,0
15720,176,1,143.19,176,48.0,598.73,0
15722,71,6,3035.54,266,209.5,2222.56,0
15723,37,3,744.55,200,119.0,203.1,0
15724,26,1,92.6,26,44.0,218.25,0
15726,16,1,321.91,16,123.0,0.0,1
15727,13,8,4266.55,310,359.625,5178.96,0
15728,5,2,544.6,70,66.0,0.0,1
15729,26,2,107.55000000000001,29,9.5,85.0,0
15730,7,2,605.7,57,186.0,1120.88,0
15731,179,1,125.3,179,122.0,0.0,1
15732,134,8,1249.85,299,131.125,432.22,0
15734,62,2,923.85,173,85.0,1339.45,0
15735,47,1,327.68,47,206.0,0.0,1
15736,61,2,1815.72,61,634.0,0.0,1
15738,28,25,8230.9,355,241.92,5142.07,0
15741,84,2,208.62,244,35.0,0.0,1
15742,245,1,156.87,245,51.0,0.0,1
15747,1,6,1588.57,316,148.33333333333334,974.04,0
15748,75,2,465.45000000000005,75,105.5,149.31,0
15750,0,10,3991.1910000000003,364,249.9,2806.0,0
15751,86,11,1380.44,359,40.27272727272727,0.0,1
15752,27,2,1310.51,83,418.0,2897.03,0
15754,119,6,2579.04,281,260.5,458.57,0
15755,5,11,3628.87,361,237.0,2364.25,0
15757,12,4,2225.94,173,316.5,714.42,0
15759,137,4,577.8900000000001,363,115.75,253.04,0
15760,256,2,13916.34,256,1.0,0.0,1
15761,68,1,143.05,68,31.0,0.0,1
15764,60,2,1223.1100000000001,104,447.5,3279.97,0
15765,292,1,370.63,292,335.0,0.0,1
15766,82,2,516.0,308,82.0,315.06,0
15768,102,31,14979.26,362,129.51612903225808,621.8299999999999,0
15769,0,20,32359.8,354,969.8,56344.52,0
15770,238,1,321.45,238,67.0,0.0,1
15771,230,3,1006.54,319,170.66666666666666,0.0,1
15772,44,1,280.88,44,110.0,0.0,1
15773,35,1,138.84,35,99.0,635.6800000000001,0
15774,44,5,1059.14,282,77.2,270.8,0
15775,257,1,45.6,257,192.0,104.9,0
15777,22,3,715.5,194,73.66666666666667,1047.11,0
15778,57,1,307.95,57,101.0,0.0,1
15779,89,2,124.08000000000001,158,10.0,0.0,1
15782,56,1,1399.36,56,980.0,2614.7400000000002,0
15784,93,2,848.3299999999999,298,190.5,0.0,1
15785,5,11,3640.96,350,260.6363636363636,2328.9700000000003,0
15786,43,2,3582.62,162,1308.5,4932.2,0
15788,134,1,221.82999999999998,134,115.0,0.0,1
15789,57,5,1610.71,249,412.2,351.3,0
15791,155,3,1995.65,267,413.0,1612.69,0
15792,25,2,933.84,244,303.0,0.0,1
15793,4,5,1433.96,364,226.4,965.61,0
15794,362,2,777.0,363,144.0,0.0,1
15795,56,7,1369.8600000000001,316,118.57142857142857,610.01,0
15796,0,9,2464.27,244,97.11111111111111,2711.56,0
15797,207,2,613.6800000000001,307,204.0,2207.4,0
15798,118,3,1535.37,307,305.0,0.0,1
15799,44,1,540.15,44,387.0,884.14,0
15800,79,5,543.5,244,50.6,699.08,0
15803,71,3,1513.84,302,246.66666666666666,415.82000000000005,0
15805,11,13,4660.75,355,218.30769230769232,5528.4800000000005,0
15807,34,2,913.62,292,551.0,903.9,0
15808,7,17,13653.51,364,325.3529411764706,4756.42,0
15809,85,2,758.67,161,199.5,515.77,0
15810,12,4,1607.06,299,198.0,1391.98,0
15811,14,1,1382.05,14,756.0,2508.4700000000003,0
15812,61,7,3400.33,350,361.14285714285717,1801.14,0
15814,19,2,689.11,229,228.5,1945.33,0
15816,168,2,144.14999999999998,168,27.0,0.0,1
15817,46,3,2766.4,169,532.0,0.0,1
15818,214,1,340.5,214,284.0,0.0,1
15819,57,6,2029.34,257,261.8333333333333,1905.45,0
15822,119,4,954.59,359,143.75,885.47,0
15823,355,2,3867.17,357,886.5,30.0,0
15824,79,2,890.94,158,239.0,0.0,1
15826,194,1,943.97,194,861.0,1654.31,0
15827,47,14,1767.05,326,59.5,2027.02,0
15828,1,1,1108.82,1,367.0,0.0,1
15833,363,1,80.4,363,24.0,0.0,1
15834,2,3,1539.24,50,284.6666666666667,2233.75,0
15837,111,1,385.03000000000003,111,216.0,391.98,0
15838,6,15,39562.42,350,3049.733333333333,34600.58,0
15841,12,5,1518.35,355,289.8,1224.06,0
15842,19,2,548.8,153,148.0,0.0,1
15845,162,3,714.51,308,67.33333333333333,3711.77,0
15846,11,1,107.01,11,79.0,0.0,1
15847,54,3,433.3,267,64.66666666666667,389.27,0
15848,247,1,139.94,247,46.0,0.0,1
15850,2,4,819.87,352,269.25,238.85,0
15851,152,1,109.73,152,67.0,0.0,1
15852,152,1,96.55,152,12.0,160.71,0
15854,2,9,2609.16,355,85.0,2974.65,0
15855,102,1,340.48,102,242.0,712.24,0
15856,0,25,16261.45,362,350.08,17958.89,0
15857,56,1,273.48,56,276.0,297.0,0
15858,54,8,2137.59,355,194.125,1822.78,0
15859,58,1,438.46,58,174.0,0.0,1
15860,2,9,1425.34,359,92.22222222222223,1079.8700000000001,0
15861,81,4,1236.43,305,329.0,3165.36,0
15862,13,9,1741.18,348,107.88888888888889,1187.1100000000001,0
15863,243,3,289.86,348,48.333333333333336,68.84,0
15864,7,1,244.44000000000003,7,294.0,1936.3200000000002,0
15865,39,2,1353.79,329,389.5,895.13,0
15867,0,16,5138.41,351,189.875,3925.54,0
15868,209,1,94.53,209,57.0,0.0,1
15869,252,1,174.02,252,99.0,149.64,0
15870,22,3,508.52,72,57.666666666666664,354.09000000000003,0
15871,63,1,33.099999999999994,63,5.0,0.0,1
15872,4,2,434.75,176,147.0,360.93,0
15873,125,4,313.91999999999996,126,288.0,0.0,1
15874,13,14,6878.88,327,183.42857142857142,4405.88,0
15875,272,1,111.72,272,76.0,0.0,1
15876,35,2,1449.1399999999999,74,443.0,0.0,1
15878,187,2,330.77,359,121.5,0.0,1
15879,30,4,1157.3,347,160.75,0.0,1
15882,13,4,608.3,355,93.5,887.6800000000001,0
15884,58,2,249.70000000000002,362,79.0,0.0,1
15885,9,12,1572.47,313,42.583333333333336,379.35,0
15886,42,3,871.78,224,173.33333333333334,181.09,0
15887,32,3,1027.15,181,201.66666666666666,0.0,1
15888,26,2,260.85,152,31.5,168.31,0
15889,6,6,1061.49,355,104.16666666666667,744.79,0
15890,20,5,535.65,230,23.8,0.0,1
15892,295,1,128.2,295,46.0,0.0,1
15893,107,1,305.28000000000003,107,288.0,0.0,1
15898,44,20,3685.7400000000002,354,80.9,1910.5700000000002,0
15900,39,3,549.29,188,146.66666666666666,351.11,0
15901,77,4,339.34,169,79.5,363.88,0
15902,6,1,145.01,6,124.0,0.0,1
15903,4,5,3813.0800000000004,320,303.2,5126.76,0
15905,169,1,114.69,169,82.0,0.0,1
15906,0,3,987.95,76,69.0,1567.69,0
15908,116,2,764.57,138,87.0,0.0,1
15910,26,7,1449.6200000000001,313,165.14285714285714,1232.18,0
15911,249,8,1702.34,356,101.375,0.0,1
15912,62,7,810.08,355,82.0,264.62,0
15913,160,1,6.300000000000001,160,3.0,0.0,1
15914,4,2,205.99,4,74.5,0.0,1
15915,27,1,429.21,27,451.0,0.0,1
15916,19,5,1666.6299999999999,355,176.2,1760.54,0
15917,232,4,437.53000000000003,363,55.25,123.1,0
15918,257,1,248.65,257,87.0,334.23,0
15920,50,5,404.14,351,28.2,167.5,0
15921,22,3,466.08,266,58.666666666666664,336.03000000000003,0
15924,357,1,102.82,357,103.0,0.0,1
15926,168,1,134.44,168,155.0,0.0,1
15927,273,1,123.39,273,69.0,0.0,1
15928,282,1,293.53,282,164.0,0.0,1
15929,270,1,594.0,270,120.0,0.0,1
15931,54,1,239.9,54,118.0,0.0,1
15934,43,2,2190.66,55,1083.0,0.0,1
15936,5,2,282.79,93,105.5,0.0,1
15938,82,4,330.23,182,52.25,404.58,0
15939,0,1,2945.38,0,1532.0,6115.01,0
15941,263,1,405.0,263,60.0,0.0,1
15943,275,2,271.28999999999996,303,91.5,0.0,1
15944,19,3,1839.1399999999999,352,269.6666666666667,325.1,0
15945,67,3,465.27000000000004,364,97.66666666666667,362.0,0
15946,128,3,2304.18,259,538.0,0.0,1
15948,50,1,553.85,50,285.0,955.24,0
15950,1,6,5415.2,308,442.5,1765.51,0
15951,7,1,304.95,7,107.0,708.22,0
15953,12,10,1800.33,362,85.9,1869.22,0
15954,215,1,190.75,215,119.0,0.0,1
15955,36,8,3669.7200000000003,280,229.0,4988.64,0
15956,177,2,617.6,352,139.0,0.0,1
15957,46,2,501.21,46,123.5,428.89,0
15958,29,3,388.64,176,43.666666666666664,104.35,0
15959,308,3,579.49,308,94.0,0.0,1
15960,0,4,410.95,61,64.5,0.0,1
15961,5,1,451.28999999999996,5,154.0,0.0,1
15962,75,1,295.83,75,235.0,0.0,1
15964,289,1,272.96000000000004,289,94.0,0.0,1
15965,7,9,2011.26,362,100.66666666666667,1001.83,0
15966,76,1,426.53000000000003,76,275.0,0.0,1
15967,5,10,2622.77,364,99.3,418.83,0
15968,14,1,418.05,14,253.0,0.0,1
15969,51,2,460.95,148,49.5,666.1,0
15970,224,1,703.22,224,382.0,314.1,0
15971,11,6,1702.98,357,89.0,4199.85,0
15972,82,5,1810.27,226,96.0,0.0,1
15973,54,2,372.8,55,44.5,615.64,0
15976,36,4,1315.7,177,200.25,430.94,0
15978,58,2,2180.64,270,778.0,1098.78,0
15979,228,1,329.22,228,450.0,0.0,1
15980,116,4,4194.82,182,825.5,2398.86,0
15981,27,13,5954.29,246,227.76923076923077,3408.48,0
15982,231,1,324.51,231,131.0,0.0,1
15983,18,4,1660.25,359,249.5,2298.57,0
15984,6,20,5798.95,364,209.25,2960.37,0
15985,62,5,1572.8600000000001,187,332.8,1142.42,0
15986,7,1,186.3,7,100.0,168.12,0
15987,5,1,117.37,5,73.0,1564.76,0
15988,177,2,612.0600000000001,282,152.5,158.03,0
15989,1,2,372.51,363,85.5,0.0,1
15990,120,5,1217.94,275,129.4,792.11,0
15991,160,1,150.55,160,41.0,0.0,1
15992,22,2,854.61,79,248.5,41.989999999999995,0
15994,37,2,775.11,261,146.0,427.07,0
15995,40,1,696.19,40,353.0,0.0,1
15996,23,1,362.97,23,268.0,1323.93,0
15998,19,11,5218.37,364,302.8181818181818,3089.97,0
15999,361,1,20.4,361,24.0,0.0,1
16001,7,1,583.39,7,337.0,0.0,1
16002,251,1,169.21,251,70.0,0.0,1
16003,7,5,2878.46,362,205.0,2735.37,0
16004,100,5,2146.39,309,215.2,0.0,1
16005,1,6,1820.83,76,168.33333333333334,615.39,0
16006,13,1,245.77,13,127.0,101.4,0
16007,9,3,1373.2,169,416.6666666666667,1701.94,0
16008,8,12,4905.35,256,245.83333333333334,478.78,0
16010,2,8,1316.56,37,90.125,407.5,0
16011,8,13,2279.8,364,100.3076923076923,3600.66,0
16012,27,2,1574.5,155,483.5,1415.29,0
16013,5,37,19253.84,357,271.7837837837838,38192.6,0
16014,34,2,467.89,303,106.5,662.38,0
16016,6,3,642.91,28,97.66666666666667,1891.03,0
16017,43,4,1341.95,329,134.5,211.88,0
16018,22,2,289.23,358,156.5,408.90000000000003,0
16019,7,18,13679.61,351,291.27777777777777,3786.2400000000002,0
16021,21,2,532.25,170,148.5,0.0,1
16024,37,2,232.96,37,53.5,251.24,0
16027,83,9,1113.74,326,105.77777777777777,934.62,0
16028,221,1,82.2,221,18.0,0.0,1
16029,26,44,36912.78,357,325.95454545454544,85296.36,0
16032,82,6,1970.45,149,246.66666666666666,0.0,1
16033,2,7,1864.09,111,99.57142857142857,8972.04,0
16034,20,3,491.02,35,118.33333333333333,437.7,0
16035,186,1,217.73,186,33.0,0.0,1
16036,50,2,1797.92,246,326.5,758.92,0
16037,170,2,654.32,274,169.0,855.02,0
16039,49,2,456.4,254,204.5,0.0,1
16040,56,4,1103.35,235,125.25,1313.55,0
16042,5,3,1067.85,79,229.0,1197.27,0
16043,5,4,1082.6000000000001,107,127.0,773.99,0
16044,61,1,340.84000000000003,61,170.0,0.0,1
16045,42,4,2094.23,124,302.75,1340.7,0
16046,188,1,235.78,188,248.0,0.0,1
16047,308,1,107.14,308,1.0,0.0,1
16048,25,2,562.35,175,140.5,512.88,0
16049,1,3,787.89,142,124.0,1111.79,0
16050,9,2,162.8,27,55.0,137.9,0
16051,307,1,188.44,307,80.0,0.0,1
16053,39,4,2122.89,236,318.5,1511.95,0
16054,44,3,1327.98,243,137.0,783.9,0
16057,145,3,1591.73,327,276.0,2263.12,0
16058,32,1,62.7,32,18.0,0.0,1
16059,13,6,1639.66,195,135.83333333333334,1578.1100000000001,0
16060,26,3,541.95,120,81.0,0.0,1
16061,57,1,89.65,57,19.0,0.0,1
16062,5,4,1709.83,162,308.75,1153.62,0
16064,351,1,111.0,351,56.0,0.0,1
16065,6,7,1638.44,89,140.71428571428572,744.18,0
16067,188,3,3395.29,301,426.3333333333333,0.0,1
16068,219,1,122.93,219,52.0,0.0,1
16069,43,1,457.7,43,138.0,0.0,1
16071,153,3,750.5600000000001,281,172.33333333333334,326.24,0
16072,54,3,3744.57,175,490.3333333333333,584.3199999999999,0
16074,16,1,265.25,16,39.0,0.0,1
16075,128,2,736.9300000000001,190,135.5,0.0,1
16077,251,1,2300.4,251,840.0,0.0,1
16078,295,1,283.79,295,184.0,79.2,0
16080,11,2,385.40000000000003,76,85.0,217.16,0
16081,19,3,1495.68,300,238.0,2964.5,0
16082,296,1,106.75,296,39.0,0.0,1
16083,8,2,1033.8,14,303.0,1317.62,0
16085,6,7,1362.02,314,106.85714285714286,981.51,0
16086,5,5,1566.34,363,187.8,1298.65,0
16087,15,5,1739.92,315,132.8,0.0,1
16088,201,2,1437.43,217,186.5,0.0,1
16089,12,2,271.44,135,61.0,0.0,1
16090,250,1,205.91,250,65.0,0.0,1
16092,130,3,770.08,205,186.66666666666666,817.86,0
16094,1,7,2617.33,228,196.14285714285714,1078.23,0
16095,82,1,447.05,82,265.0,0.0,1
16096,42,3,1264.3500000000001,271,181.66666666666666,320.62,0
16098,41,7,2011.87,350,200.42857142857142,2436.23,0
16099,43,4,841.3,272,131.5,731.9,0
16100,88,1,582.64,88,438.0,0.0,1
16101,60,3,1938.46,187,362.3333333333333,1290.7,0
16103,15,16,4762.07,326,130.0625,1429.64,0
16104,44,8,2476.25,359,115.625,302.36,0
16105,64,4,2049.23,230,448.75,336.96,0
16108,60,3,1393.42,257,286.0,842.5,0
16109,324,1,327.6,324,480.0,611.88,0
16110,148,1,481.79,148,169.0,1337.48,0
16111,53,1,562.48,53,236.0,0.0,1
16115,23,4,907.17,200,150.0,1667.97,0
16117,28,2,422.19,217,95.5,232.21,0
16118,278,1,4376.25,278,2851.0,0.0,1
16119,20,6,1297.45,349,95.16666666666667,423.36,0
16120,48,2,1747.77,48,663.5,1309.14,0
16121,16,3,609.98,191,103.66666666666667,867.11,0
16122,0,2,211.2,51,76.0,790.14,0
16124,44,3,1523.49,358,249.66666666666666,249.0,0
16125,6,13,4008.95,351,130.46153846153845,578.7,0
16126,5,11,8359.03,363,365.1818181818182,6287.77,0
16127,352,1,145.06,352,68.0,656.25,0
16128,6,6,1920.83,137,242.83333333333334,1880.22,0
16129,33,3,1396.05,133,420.3333333333333,0.0,1
16130,48,4,987.48,243,74.0,0.0,1
16131,1,6,6450.88,363,494.3333333333333,3506.54,0
16132,170,2,664.1999999999999,253,140.0,0.0,1
16133,2,23,8403.22,244,207.2173913043478,14589.04,0
16134,49,3,1527.25,166,422.0,618.09,0
16135,209,1,301.9,209,186.0,517.55,0
16136,289,1,237.42,289,234.0,709.38,0
16137,306,1,422.7,306,210.0,0.0,1
16138,4,3,910.35,216,258.0,0.0,1
16139,348,2,475.74,362,136.0,635.41,0
16140,67,1,708.28,67,542.0,849.32,0
16141,43,1,335.54,43,172.0,620.4,0
16143,36,6,2130.14,355,157.83333333333334,2780.69,0
16145,14,8,3005.9500000000003,210,268.375,3799.4900000000002,0
16146,74,1,212.25,74,117.0,734.13,0
16147,26,4,2023.91,298,287.25,375.0,0
16148,62,1,310.3,62,178.0,76.32000000000001,0
16149,55,1,141.70000000000002,55,290.0,280.52,0
16150,83,5,1949.1499999999999,348,188.6,2446.44,0
16153,46,6,3309.2599999999998,188,436.6666666666667,1824.23,0
16155,7,5,796.9,165,99.0,0.0,1
16156,8,11,3096.14,363,175.63636363636363,3122.04,0
16158,148,9,628.32,360,20.22222222222222,0.0,1
16159,96,3,884.59,362,133.0,348.2,0
16161,1,24,7092.04,295,153.875,5739.76,0
16163,43,4,1551.38,363,121.0,1298.2,0
16165,131,1,79.9,131,2.0,0.0,1
16166,54,2,435.83,317,86.5,0.0,1
16167,40,5,1386.1200000000001,364,298.8,0.0,1
16168,4,39,6573.07,362,79.05128205128206,4063.4,0
16170,21,14,4983.95,285,306.14285714285717,1885.05,0
16172,99,3,744.34,139,210.66666666666666,1140.21,0
16174,117,4,1237.2,229,195.0,1009.5500000000001,0
16175,97,3,798.85,189,133.0,1037.59,0
16176,47,4,2052.69,246,238.0,0.0,1
16177,62,7,1915.36,273,132.28571428571428,331.95,0
16178,27,1,414.7,27,210.0,197.9,0
16180,104,5,5995.69,160,789.2,10254.18,0
16182,64,5,3354.0,266,419.2,6617.65,0
16183,20,3,739.1,33,79.33333333333333,338.71000000000004,0
16185,190,1,115.31,190,61.0,529.41,0
16186,14,14,4711.49,356,255.28571428571428,4314.62,0
16188,34,1,105.80000000000001,34,56.0,981.86,0
16190,20,7,2508.4700000000003,351,163.28571428571428,215.08,0
16191,1,11,10507.5,354,546.2727272727273,5180.52,0
16192,361,1,351.3,361,208.0,0.0,1
16193,36,1,315.98,36,160.0,314.45,0
16194,1,1,308.59999999999997,1,140.0,0.0,1
16195,349,1,323.25,349,123.0,0.0,1
16196,114,1,93.3,114,26.0,0.0,1
16197,95,9,2016.71,349,157.77777777777777,0.0,1
16198,63,1,629.36,63,255.0,400.68100000000004,0
16199,18,7,942.75,257,45.857142857142854,0.0,1
16200,8,10,4562.83,363,256.6,1080.6200000000001,0
16201,41,1,248.65,41,135.0,1863.47,0
16202,43,8,2136.72,363,139.5,365.27,0
16203,19,2,350.94,130,137.5,763.6,0
